timestamp,MpKrakAlKras-PM10-1g,Przewidywania1,Przewidywania2,Przewidywania3,Weather,Direction(deg),Temp(C),Wind(m/s),Humidity,Barometer(mbar),Przewidywania8,Przewidywania12
01.01.2017 01:00,213.733,213.868,221.923,244.69,Ice fog.,0,-6,1,0.93,10.24,187.32,121.805
01.01.2017 02:00,213.868,221.923,244.69,224.673,Ice fog.,190,-7,2,0.93,10.24,181.194,119.096
01.01.2017 03:00,221.923,244.69,224.673,212.159,Ice fog.,200,-4,3,0.8,10.23,161.198,121.681
01.01.2017 04:00,244.69,224.673,212.159,198.375,Ice fog.,210,-7,3,0.86,10.22,136.218,138.353
01.01.2017 05:00,224.673,212.159,198.375,191.881,Ice fog.,200,-6,3,0.8,10.22,121.805,150.415
01.01.2017 06:00,212.159,198.375,191.881,187.32,Ice fog.,190,-7,2,0.86,10.22,119.096,161.587
01.01.2017 07:00,198.375,191.881,187.32,181.194,Ice fog.,210,-8,3,0.86,10.21,121.681,197.133
01.01.2017 08:00,191.881,187.32,181.194,161.198,Ice fog.,0,-8,1,0.93,10.21,138.353,217.923
01.01.2017 09:00,187.32,181.194,161.198,136.218,Ice fog.,200,-6,2,0.86,10.21,150.415,250.248
01.01.2017 10:00,181.194,161.198,136.218,121.805,Ice fog.,200,-3,2,0.74,10.21,161.587,227.516
01.01.2017 11:00,161.198,136.218,121.805,119.096,Ice fog.,210,0,2,0.64,10.20,197.133,180.035
01.01.2017 12:00,136.218,121.805,119.096,121.681,Clear.,180,2,3,0.56,10.19,217.923,172.937
01.01.2017 13:00,121.805,119.096,121.681,138.353,Sunny.,220,5,5,0.39,10.18,250.248,183.753
01.01.2017 14:00,119.096,121.681,138.353,150.415,Sunny.,210,4,4,0.45,10.18,227.516,175.653
01.01.2017 15:00,121.681,138.353,150.415,161.587,Clear.,190,2,3,0.56,10.17,180.035,165.996
01.01.2017 16:00,138.353,150.415,161.587,197.133,Haze.,200,-1,2,0.69,10.17,172.937,161.859
01.01.2017 17:00,150.415,161.587,197.133,217.923,Ice fog.,270,-2,2,0.74,10.17,183.753,148.047
01.01.2017 18:00,161.587,197.133,217.923,250.248,Ice fog.,0,-3,1,0.74,10.16,175.653,155.74
01.01.2017 19:00,197.133,217.923,250.248,227.516,Ice fog.,200,-4,2,0.8,10.16,165.996,172.183
01.01.2017 20:00,217.923,250.248,227.516,180.035,Ice fog.,220,-7,3,0.86,10.16,161.859,164.058
01.01.2017 21:00,250.248,227.516,180.035,172.937,Ice fog.,240,-6,2,0.8,10.16,148.047,128.782
01.01.2017 22:00,227.516,180.035,172.937,183.753,Ice fog.,200,-6,2,0.86,10.16,155.74,63.6029
01.01.2017 23:00,180.035,172.937,183.753,175.653,Ice fog.,200,-6,2,0.8,10.15,172.183,65.9497
02.01.2017 00:00,172.937,183.753,175.653,165.996,Ice fog.,200,-7,3,0.79,10.15,164.058,63.7852
02.01.2017 01:00,183.753,175.653,165.996,161.859,Ice fog.,0,-6,1,0.86,10.14,128.782,56.4587
02.01.2017 02:00,175.653,165.996,161.859,148.047,Ice fog.,230,-7,2,0.93,10.14,63.6029,58.4029
02.01.2017 03:00,165.996,161.859,148.047,155.74,Ice fog.,220,-7,2,0.93,10.13,65.9497,60.9776
02.01.2017 04:00,161.859,148.047,155.74,172.183,Ice fog.,250,-7,2,0.93,10.13,63.7852,62.9084
02.01.2017 05:00,148.047,155.74,172.183,164.058,Ice fog.,0,-8,1,0.86,10.12,56.4587,68.6024
02.01.2017 06:00,155.74,172.183,164.058,128.782,Ice fog.,220,-6,3,0.86,10.12,58.4029,63.4646
02.01.2017 07:00,172.183,164.058,128.782,63.6029,Clear.,210,-5,3,0.74,10.12,60.9776,74.1618
02.01.2017 08:00,164.058,128.782,63.6029,65.9497,Sunny.,260,0,8,0.64,10.12,62.9084,82.8891
02.01.2017 09:00,128.782,63.6029,65.9497,63.7852,Sunny.,250,0,10,0.64,10.13,68.6024,80.4899
02.01.2017 10:00,63.6029,65.9497,63.7852,56.4587,Partly sunny.,260,1,8,0.6,10.12,63.4646,84.9774
02.01.2017 11:00,65.9497,63.7852,56.4587,58.4029,Partly sunny.,250,1,8,0.65,10.12,74.1618,81.5429
02.01.2017 12:00,63.7852,56.4587,58.4029,60.9776,Partly sunny.,260,1,7,0.65,10.12,82.8891,76.635
02.01.2017 13:00,56.4587,58.4029,60.9776,62.9084,Partly sunny.,250,1,7,0.65,10.12,80.4899,70.8453
02.01.2017 14:00,58.4029,60.9776,62.9084,68.6024,Light snow. Ice fog.,250,-1,6,0.86,10.12,84.9774,60.4085
02.01.2017 15:00,60.9776,62.9084,68.6024,63.4646,Light snow. Ice fog.,250,-1,5,0.86,10.12,81.5429,60.233
02.01.2017 16:00,62.9084,68.6024,63.4646,74.1618,Light snow. Ice fog.,230,-1,4,0.93,10.12,76.635,64.6024
02.01.2017 17:00,68.6024,63.4646,74.1618,82.8891,Snow. Ice fog.,250,-1,6,0.93,10.12,70.8453,59.0521
02.01.2017 18:00,63.4646,74.1618,82.8891,80.4899,Light snow. Ice fog.,240,-2,7,0.93,10.13,60.4085,64.4128
02.01.2017 19:00,74.1618,82.8891,80.4899,84.9774,Light snow. Ice fog.,240,-2,6,0.93,10.13,60.233,56.8681
02.01.2017 20:00,82.8891,80.4899,84.9774,81.5429,Light snow. Ice fog.,240,-2,5,0.93,10.14,64.6024,53.0414
02.01.2017 21:00,80.4899,84.9774,81.5429,76.635,Light snow. Ice fog.,230,-2,5,0.93,10.15,59.0521,60.4785
02.01.2017 22:00,84.9774,81.5429,76.635,70.8453,Light snow. Ice fog.,230,-2,6,0.93,10.15,64.4128,65.2123
02.01.2017 23:00,81.5429,76.635,70.8453,60.4085,Light snow. Ice fog.,240,-1,6,0.86,10.15,56.8681,49.0609
03.01.2017 00:00,76.635,70.8453,60.4085,60.233,Light snow. Passing clouds.,260,-1,6,0.86,10.16,53.0414,39.8876
03.01.2017 01:00,70.8453,60.4085,60.233,64.6024,Light snow. Partly cloudy.,240,-1,6,0.86,10.16,60.4785,35.0581
03.01.2017 02:00,60.4085,60.233,64.6024,59.0521,Partly cloudy.,260,-2,5,0.86,10.17,65.2123,32.8196
03.01.2017 03:00,60.233,64.6024,59.0521,64.4128,Passing clouds.,250,-2,4,0.86,10.17,49.0609,33.7029
03.01.2017 04:00,64.6024,59.0521,64.4128,56.8681,Ice fog.,230,-2,5,0.86,10.17,39.8876,32.6704
03.01.2017 05:00,59.0521,64.4128,56.8681,53.0414,Ice fog.,240,-3,4,0.93,10.17,35.0581,38.2005
03.01.2017 06:00,64.4128,56.8681,53.0414,60.4785,Ice fog.,200,-3,5,0.93,10.17,32.8196,40.6326
03.01.2017 07:00,56.8681,53.0414,60.4785,65.2123,Ice fog.,220,-3,5,0.93,10.17,33.7029,36.8893
03.01.2017 08:00,53.0414,60.4785,65.2123,49.0609,Ice fog.,230,-5,3,0.93,10.17,32.6704,28.6372
03.01.2017 09:00,60.4785,65.2123,49.0609,39.8876,Ice fog.,200,-4,3,0.86,10.17,38.2005,20.6859
03.01.2017 10:00,65.2123,49.0609,39.8876,35.0581,Light snow. Ice fog.,250,-2,6,0.86,10.17,40.6326,30.391
03.01.2017 11:00,49.0609,39.8876,35.0581,32.8196,Partly sunny.,230,-1,6,0.86,10.16,36.8893,24.8553
03.01.2017 12:00,39.8876,35.0581,32.8196,33.7029,Ice fog.,240,-1,8,0.86,10.16,28.6372,21.6576
03.01.2017 13:00,35.0581,32.8196,33.7029,32.6704,Broken clouds.,230,-1,8,0.86,10.15,20.6859,14.4917
03.01.2017 14:00,32.8196,33.7029,32.6704,38.2005,Snow flurries. Broken clouds.,240,-1,7,0.93,10.15,30.391,1627096
03.01.2017 15:00,33.7029,32.6704,38.2005,40.6326,Snow flurries. Broken clouds.,240,-1,8,0.93,10.15,24.8553,388559
03.01.2017 16:00,32.6704,38.2005,40.6326,36.8893,Light snow. Ice fog.,240,-1,8,0.93,10.14,21.6576,9.41525
03.01.2017 17:00,38.2005,40.6326,36.8893,28.6372,Snow. Partly cloudy.,240,0,8,0.87,10.14,14.4917,9.99736
03.01.2017 18:00,40.6326,36.8893,28.6372,20.6859,Light snow. Partly cloudy.,230,0,8,0.87,10.13,1627096,9.51672
03.01.2017 19:00,36.8893,28.6372,20.6859,30.391,Passing clouds.,240,0,9,0.87,10.13,388559,15.067
03.01.2017 20:00,28.6372,20.6859,30.391,24.8553,Passing clouds.,230,0,10,0.8,10.12,9.41525,20.0745
03.01.2017 21:00,20.6859,30.391,24.8553,21.6576,Light snow. Passing clouds.,240,1,12,0.81,10.11,9.99736,20.6671
03.01.2017 22:00,30.391,24.8553,21.6576,14.4917,Light snow. Passing clouds.,230,1,11,0.81,10.10,9.51672,18.2401
03.01.2017 23:00,24.8553,21.6576,14.4917,11.6354,Snow. Passing clouds.,230,1,11,0.81,10.09,15.067,14.2697
04.01.2017 00:00,21.6576,14.4917,11.6354,11.2963,Passing clouds.,220,1,9,0.81,10.07,20.0745,21.1131
04.01.2017 01:00,14.4917,1627096,11.2963,9.41525,Light snow. Passing clouds.,210,0,9,0.87,10.06,20.6671,14.6499
04.01.2017 02:00,1627096,388559,9.41525,9.99736,Light snow. Passing clouds.,220,0,7,0.8,10.05,18.2401,2784579
04.01.2017 03:00,388559,9.41525,9.99736,9.51672,Light snow. Passing clouds.,230,1,11,0.75,10.04,14.2697,13.9616
04.01.2017 04:00,9.41525,9.99736,9.51672,15.067,Snow. Passing clouds.,220,0,8,0.87,10.02,21.1131,14.4036
04.01.2017 05:00,9.99736,9.51672,15.067,20.0745,Heavy snow. Partly cloudy.,220,-1,8,1,10.01,14.6499,15.019
04.01.2017 06:00,9.51672,15.067,20.0745,20.6671,Snow. Passing clouds.,220,-1,9,1,10.00,2784579,17.3008
04.01.2017 07:00,15.067,20.0745,20.6671,18.2401,Light snow. Passing clouds.,230,0,10,0.93,9.99,13.9616,16.9126
04.01.2017 08:00,20.0745,20.6671,18.2401,14.2697,Snow. Partly sunny.,230,1,9,0.81,9.99,14.4036,16.2922
04.01.2017 09:00,20.6671,18.2401,14.2697,21.1131,Light snow. Partly sunny.,230,2,12,0.75,9.98,15.019,14.3748
04.01.2017 10:00,18.2401,14.2697,21.1131,14.6499,Light snow. Partly sunny.,240,2,11,0.81,9.98,17.3008,15.8441
04.01.2017 11:00,14.2697,21.1131,14.6499,12.9523,Light snow. Partly sunny.,240,1,11,0.87,9.98,16.9126,14.1411
04.01.2017 12:00,21.1131,14.6499,12.9523,13.9616,Scattered clouds.,240,2,11,0.75,9.97,16.2922,14.1259
04.01.2017 13:00,14.6499,2784579,13.9616,14.4036,Scattered clouds.,230,2,12,0.75,9.97,14.3748,14.5201
04.01.2017 14:00,2784579,13.9616,14.4036,15.019,Partly sunny.,230,2,11,0.75,9.96,15.8441,20.0727
04.01.2017 15:00,13.9616,14.4036,15.019,17.3008,Partly sunny.,230,2,9,0.81,9.96,14.1411,498771
04.01.2017 16:00,14.4036,15.019,17.3008,16.9126,Snow flurries. Partly cloudy.,240,2,10,0.75,9.96,14.1259,9.54272
04.01.2017 17:00,15.019,17.3008,16.9126,16.2922,Snow flurries. Partly cloudy.,250,2,13,0.75,9.95,14.5201,9.95114
04.01.2017 18:00,17.3008,16.9126,16.2922,14.3748,Light snow. Passing clouds.,240,2,12,0.75,9.95,20.0727,13.6251
04.01.2017 19:00,16.9126,16.2922,14.3748,15.8441,Snow flurries. Ice fog.,240,0,11,1,9.96,498771,14.6611
04.01.2017 20:00,16.2922,14.3748,15.8441,14.1411,Heavy snow. Ice fog.,260,0,11,0.93,9.96,9.54272,20.8625
04.01.2017 21:00,14.3748,15.8441,14.1411,14.1259,Snow flurries. Passing clouds.,260,0,9,0.93,9.97,9.95114,20.8079
04.01.2017 22:00,15.8441,14.1411,14.1259,14.5201,Passing clouds.,260,1,10,0.81,9.98,13.6251,21.1246
04.01.2017 23:00,14.1411,14.1259,14.5201,20.0727,Passing clouds.,270,0,8,0.75,10.00,14.6611,21.4876
05.01.2017 00:00,14.1259,14.5201,20.0727,8.3265,Passing clouds.,270,0,8,0.8,10.00,20.8625,20.6039
05.01.2017 01:00,14.5201,20.0727,8.3265,9.54272,Passing clouds.,260,0,9,0.75,10.01,20.8079,19.3487
05.01.2017 02:00,20.0727,498771,9.54272,9.95114,Passing clouds.,270,0,8,0.69,10.02,21.1246,20.427
05.01.2017 03:00,498771,9.54272,9.95114,13.6251,Snow flurries. Passing clouds.,270,-1,7,0.8,10.03,21.4876,32.0446
05.01.2017 04:00,9.54272,9.95114,13.6251,14.6611,Light snow. Passing clouds.,260,-1,7,0.75,10.04,20.6039,24.3086
05.01.2017 05:00,9.95114,13.6251,14.6611,20.8625,Light snow. Passing clouds.,280,-2,8,0.8,10.04,19.3487,28.0612
05.01.2017 06:00,13.6251,14.6611,20.8625,20.8079,Light snow. Passing clouds.,280,-2,6,0.74,10.05,20.427,30.9685
05.01.2017 07:00,14.6611,20.8625,20.8079,21.1246,Snow. Passing clouds.,300,-3,7,0.86,10.07,32.0446,24.9333
05.01.2017 08:00,20.8625,20.8079,21.1246,21.4876,Light snow. Partly sunny.,320,-4,8,0.8,10.08,24.3086,33.3291
05.01.2017 09:00,20.8079,21.1246,21.4876,20.6039,Light snow. Partly sunny.,330,-4,6,0.74,10.11,28.0612,49.2241
05.01.2017 10:00,21.1246,21.4876,20.6039,19.3487,Light snow. Partly sunny.,320,-5,6,0.74,10.13,30.9685,47.4904
05.01.2017 11:00,21.4876,20.6039,19.3487,20.427,Light snow. Broken clouds.,340,-5,7,0.68,10.14,24.9333,69.2727
05.01.2017 12:00,20.6039,19.3487,20.427,32.0446,Scattered clouds.,330,-5,7,0.63,10.15,33.3291,76.132
05.01.2017 13:00,19.3487,20.427,32.0446,24.3086,Scattered clouds.,310,-5,8,0.68,10.16,49.2241,38.054
05.01.2017 14:00,20.427,32.0446,24.3086,28.0612,Passing clouds.,310,-5,6,0.58,10.17,47.4904,39.3219
05.01.2017 15:00,32.0446,24.3086,28.0612,30.9685,Passing clouds.,320,-5,5,0.58,10.19,69.2727,31.1263
05.01.2017 16:00,24.3086,28.0612,30.9685,24.9333,Passing clouds.,320,-6,3,0.63,10.20,76.132,35.8722
05.01.2017 17:00,28.0612,30.9685,24.9333,33.3291,Passing clouds.,330,-6,2,0.63,10.21,38.054,53.4165
05.01.2017 18:00,30.9685,24.9333,33.3291,49.2241,Passing clouds.,320,-7,3,0.63,10.22,39.3219,72.835
05.01.2017 19:00,24.9333,33.3291,49.2241,47.4904,Passing clouds.,290,-8,3,0.68,10.23,31.1263,65.8092
05.01.2017 20:00,33.3291,49.2241,47.4904,69.2727,Passing clouds.,330,-8,4,0.68,10.24,35.8722,77.9317
05.01.2017 21:00,49.2241,47.4904,69.2727,76.132,Partly cloudy.,320,-8,3,0.68,10.25,53.4165,86.4031
05.01.2017 22:00,47.4904,69.2727,76.132,38.054,Light snow. Passing clouds.,10,-8,3,0.68,10.25,72.835,87.0765
05.01.2017 23:00,69.2727,76.132,38.054,39.3219,Light snow. Partly cloudy.,350,-9,5,0.67,10.26,65.8092,74.4786
06.01.2017 00:00,76.132,38.054,39.3219,31.1263,Light snow. Passing clouds.,340,-10,4,0.67,10.27,77.9317,90.244
06.01.2017 01:00,38.054,39.3219,31.1263,35.8722,Passing clouds.,340,-10,3,0.67,10.28,86.4031,48.3641
06.01.2017 02:00,39.3219,31.1263,35.8722,53.4165,Passing clouds.,320,-11,5,0.67,10.28,87.0765,101.187
06.01.2017 03:00,31.1263,35.8722,53.4165,72.835,Light snow. Partly cloudy.,320,-11,6,0.67,10.29,74.4786,113.368
06.01.2017 04:00,35.8722,53.4165,72.835,65.8092,Passing clouds.,340,-12,5,0.67,10.29,90.244,88.1692
06.01.2017 05:00,53.4165,72.835,65.8092,77.9317,Passing clouds.,330,-13,3,0.72,10.30,48.3641,96.4075
06.01.2017 06:00,72.835,65.8092,77.9317,86.4031,Passing clouds.,340,-13,5,0.72,10.30,101.187,82.8401
06.01.2017 07:00,65.8092,77.9317,86.4031,87.0765,Passing clouds.,330,-14,2,0.78,10.31,113.368,103.606
06.01.2017 08:00,77.9317,86.4031,87.0765,74.4786,Passing clouds.,200,-14,2,0.72,10.32,88.1692,78.3202
06.01.2017 09:00,86.4031,87.0765,74.4786,90.244,Scattered clouds.,300,-15,2,0.78,10.32,96.4075,59.6182
06.01.2017 10:00,87.0765,74.4786,90.244,48.3641,Light snow. Partly sunny.,300,-13,2,0.72,10.33,82.8401,73.2886
06.01.2017 11:00,74.4786,90.244,48.3641,101.187,Light snow. Partly sunny.,350,-12,3,0.67,10.33,103.606,94.0086
06.01.2017 12:00,90.244,48.3641,101.187,113.368,Light snow. Partly sunny.,340,-12,4,0.67,10.33,78.3202,88.9167
06.01.2017 13:00,48.3641,101.187,113.368,88.1692,Partly sunny.,340,-12,2,0.67,10.32,59.6182,136.035
06.01.2017 14:00,101.187,113.368,88.1692,96.4075,Scattered clouds.,330,-12,4,0.61,10.33,73.2886,138.265
06.01.2017 15:00,113.368,88.1692,96.4075,82.8401,Passing clouds.,340,-12,4,0.56,10.33,94.0086,173.238
06.01.2017 16:00,88.1692,96.4075,82.8401,103.606,Passing clouds.,340,-13,3,0.61,10.34,88.9167,169.816
06.01.2017 17:00,96.4075,82.8401,103.606,78.3202,Passing clouds.,0,-14,2,0.66,10.34,136.035,175.273
06.01.2017 18:00,82.8401,103.606,78.3202,59.6182,Passing clouds.,0,-14,1,0.66,10.34,138.265,181.69
06.01.2017 19:00,103.606,78.3202,59.6182,73.2886,Passing clouds.,0,-15,1,0.72,10.34,173.238,154.046
06.01.2017 20:00,78.3202,59.6182,73.2886,94.0086,Passing clouds.,260,-18,2,0.78,10.35,169.816,162.697
06.01.2017 21:00,59.6182,73.2886,94.0086,88.9167,Ice fog.,0,-18,1,0.84,10.34,175.273,182.575
06.01.2017 22:00,73.2886,94.0086,88.9167,136.035,Clear.,0,-18,1,0.78,10.35,181.69,201.283
06.01.2017 23:00,94.0086,88.9167,136.035,138.265,Clear.,290,-18,2,0.78,10.35,154.046,134.466
07.01.2017 00:00,88.9167,136.035,138.265,173.238,Clear.,250,-19,2,0.84,10.35,162.697,110.393
07.01.2017 01:00,136.035,138.265,173.238,169.816,Ice fog.,280,-20,1,0.84,10.35,182.575,121.683
07.01.2017 02:00,138.265,173.238,169.816,175.273,Ice fog.,310,-21,3,0.77,10.34,201.283,117.582
07.01.2017 03:00,173.238,169.816,175.273,181.69,Ice fog.,270,-22,2,0.84,10.34,134.466,108.425
07.01.2017 04:00,169.816,175.273,181.69,154.046,Ice fog.,0,-22,1,0.84,10.34,110.393,118.407
07.01.2017 05:00,175.273,181.69,154.046,162.697,Ice fog.,240,-21,2,0.84,10.34,121.683,122.466
07.01.2017 06:00,181.69,154.046,162.697,182.575,Ice fog.,230,-23,3,0.84,10.34,117.582,132.957
07.01.2017 07:00,154.046,162.697,182.575,201.283,Ice fog.,0,-22,1,0.77,10.34,108.425,147.561
07.01.2017 08:00,162.697,182.575,201.283,134.466,Ice fog.,300,-23,2,0.77,10.34,118.407,160.885
07.01.2017 09:00,182.575,201.283,134.466,110.393,Ice fog.,140,-21,2,0.77,10.34,122.466,189.175
07.01.2017 10:00,201.283,134.466,110.393,121.683,Ice fog.,280,-18,4,0.78,10.34,132.957,224.583
07.01.2017 11:00,134.466,110.393,121.683,117.582,Clear.,260,-17,2,0.71,10.34,147.561,257.338
07.01.2017 12:00,110.393,121.683,117.582,108.425,Scattered clouds.,220,-16,4,0.72,10.33,160.885,268.291
07.01.2017 13:00,121.683,117.582,108.425,118.407,Scattered clouds.,240,-16,4,0.72,10.32,189.175,309.801
07.01.2017 14:00,117.582,108.425,118.407,122.466,Passing clouds.,230,-16,5,0.78,10.32,224.583,329.737
07.01.2017 15:00,108.425,118.407,122.466,132.957,Scattered clouds.,230,-16,5,0.78,10.31,257.338,327.912
07.01.2017 16:00,118.407,122.466,132.957,147.561,Ice fog.,220,-16,3,0.78,10.31,268.291,324.482
07.01.2017 17:00,122.466,132.957,147.561,160.885,Ice fog.,210,-17,3,0.85,10.31,309.801,337.036
07.01.2017 18:00,132.957,147.561,160.885,189.175,Ice fog.,250,-18,2,0.84,10.30,329.737,328.759
07.01.2017 19:00,147.561,160.885,189.175,224.583,Ice fog.,0,-19,1,0.84,10.30,327.912,286.846
07.01.2017 20:00,160.885,189.175,224.583,257.338,Ice fog.,0,-20,1,0.84,10.29,324.482,268.061
07.01.2017 21:00,189.175,224.583,257.338,268.291,Ice fog.,0,-21,1,0.84,10.29,337.036,259.193
07.01.2017 22:00,224.583,257.338,268.291,309.801,Ice fog.,0,-21,1,0.84,10.29,328.759,253.103
07.01.2017 23:00,257.338,268.291,309.801,329.737,Ice fog.,0,-21,1,0.77,10.28,286.846,222.718
08.01.2017 00:00,268.291,309.801,329.737,327.912,Ice fog.,0,-22,1,0.84,10.28,268.061,240.43
08.01.2017 01:00,309.801,329.737,327.912,324.482,Ice fog.,0,-22,1,0.77,10.28,259.193,199.241
08.01.2017 02:00,329.737,327.912,324.482,337.036,Ice fog.,90,-22,1,0.77,10.27,253.103,191.758
08.01.2017 03:00,327.912,324.482,337.036,328.759,Ice fog.,0,-23,1,0.77,10.27,222.718,174.961
08.01.2017 04:00,324.482,337.036,328.759,286.846,Ice fog.,0,-23,1,0.84,10.27,240.43,170.656
08.01.2017 05:00,337.036,328.759,286.846,268.061,Ice fog.,0,-23,0,0.77,10.26,199.241,166.35
08.01.2017 06:00,328.759,286.846,268.061,259.193,Ice fog.,0,-23,1,0.84,10.27,191.758,160.61
08.01.2017 07:00,286.846,268.061,259.193,253.103,Ice fog.,0,-23,1,0.77,10.27,174.961,149.109
08.01.2017 08:00,268.061,259.193,253.103,222.718,Ice fog.,0,-23,1,0.77,10.27,170.656,136.554
08.01.2017 09:00,259.193,253.103,222.718,240.43,Ice fog.,0,-21,1,0.84,10.28,166.35,140.891
08.01.2017 10:00,253.103,222.718,240.43,199.241,Ice fog.,0,-18,1,0.78,10.28,160.61,186.158
08.01.2017 11:00,222.718,240.43,199.241,191.758,Ice fog.,0,-16,1,0.72,10.28,149.109,230.616
08.01.2017 12:00,240.43,199.241,191.758,174.961,Ice fog.,250,-14,2,0.72,10.28,136.554,215.135
08.01.2017 13:00,199.241,191.758,174.961,170.656,Haze.,260,-12,1,0.67,10.28,140.891,223.073
08.01.2017 14:00,191.758,174.961,170.656,166.35,Partly sunny.,260,-11,1,0.62,10.28,186.158,217.586
08.01.2017 15:00,174.961,170.656,166.35,160.61,Partly sunny.,240,-10,2,0.62,10.28,230.616,217.697
08.01.2017 16:00,170.656,166.35,160.61,149.109,Passing clouds.,0,-11,1,0.67,10.28,215.135,216.133
08.01.2017 17:00,166.35,160.61,149.109,136.554,Passing clouds.,0,-12,1,0.67,10.28,223.073,210.566
08.01.2017 18:00,160.61,149.109,136.554,140.891,Ice fog.,180,-13,1,0.72,10.28,217.586,239.021
08.01.2017 19:00,149.109,136.554,140.891,186.158,Ice fog.,0,-14,1,0.78,10.28,217.697,257.367
08.01.2017 20:00,136.554,140.891,186.158,230.616,Passing clouds.,340,-10,3,0.62,10.28,216.133,257.305
08.01.2017 21:00,140.891,186.158,230.616,215.135,Ice fog.,170,-13,2,0.78,10.28,210.566,261.336
08.01.2017 22:00,186.158,230.616,215.135,223.073,Ice fog.,220,-15,2,0.85,10.28,239.021,268.729
08.01.2017 23:00,230.616,215.135,223.073,217.586,Ice fog.,0,-15,1,0.85,10.28,257.367,244.662
09.01.2017 00:00,215.135,223.073,217.586,217.697,Ice fog.,0,-15,1,0.85,10.27,257.305,249.371
09.01.2017 01:00,223.073,217.586,217.697,216.133,Ice fog.,240,-15,2,0.78,10.27,261.336,253.652
09.01.2017 02:00,217.586,217.697,216.133,210.566,Ice fog.,210,-14,1,0.78,10.27,268.729,181.704
09.01.2017 03:00,217.697,216.133,210.566,239.021,Ice fog.,180,-14,3,0.78,10.27,244.662,202.418
09.01.2017 04:00,216.133,210.566,239.021,257.367,Ice fog.,190,-13,3,0.78,10.27,249.371,180.188
09.01.2017 05:00,210.566,239.021,257.367,257.305,Ice fog.,170,-13,3,0.78,10.27,253.652,200.419
09.01.2017 06:00,239.021,257.367,257.305,261.336,Ice fog.,220,-13,3,0.78,10.27,181.704,188.434
09.01.2017 07:00,257.367,257.305,261.336,268.729,Ice fog.,220,-13,3,0.78,10.27,202.418,207.05
09.01.2017 08:00,257.305,261.336,268.729,244.662,Ice fog.,200,-13,3,0.78,10.27,180.188,219.386
09.01.2017 09:00,261.336,268.729,244.662,249.371,Ice fog.,190,-12,2,0.72,10.27,200.419,202.467
09.01.2017 10:00,268.729,244.662,249.371,253.652,Ice fog.,0,-11,1,0.73,10.27,188.434,239.254
09.01.2017 11:00,244.662,249.371,253.652,181.704,Scattered clouds.,0,-9,1,0.62,10.26,207.05,230.757
09.01.2017 12:00,249.371,253.652,181.704,202.418,Partly sunny.,210,-9,2,0.62,10.26,219.386,213.061
09.01.2017 13:00,253.652,181.704,202.418,180.188,Partly sunny.,230,-8,2,0.58,10.26,202.467,176.417
09.01.2017 14:00,181.704,202.418,180.188,200.419,Partly sunny.,250,-7,3,0.49,10.25,239.254,159.803
09.01.2017 15:00,202.418,180.188,200.419,188.434,Partly sunny.,240,-8,2,0.62,10.25,230.757,145.29
09.01.2017 16:00,180.188,200.419,188.434,207.05,Passing clouds.,230,-8,3,0.58,10.25,213.061,147.968
09.01.2017 17:00,200.419,188.434,207.05,219.386,Haze.,0,-9,1,0.62,10.25,176.417,146.397
09.01.2017 18:00,188.434,207.05,219.386,202.467,Passing clouds.,0,-10,1,0.67,10.25,159.803,147.087
09.01.2017 19:00,207.05,219.386,202.467,239.254,Passing clouds.,310,-9,2,0.67,10.25,145.29,148.204
09.01.2017 20:00,219.386,202.467,239.254,230.757,Ice fog.,0,-9,1,0.73,10.24,147.968,132.421
09.01.2017 21:00,202.467,239.254,230.757,213.061,Ice fog.,90,-9,1,0.73,10.24,146.397,123.518
09.01.2017 22:00,239.254,230.757,213.061,176.417,Ice fog.,100,-9,1,0.73,10.24,147.087,139.423
09.01.2017 23:00,230.757,213.061,176.417,159.803,Ice fog.,20,-9,1,0.73,10.23,148.204,127.678
10.01.2017 00:00,213.061,176.417,159.803,145.29,Ice fog.,40,-8,2,0.73,10.23,132.421,134.716
10.01.2017 01:00,176.417,159.803,145.29,147.968,Ice fog.,0,-8,1,0.73,10.22,123.518,134.749
10.01.2017 02:00,159.803,145.29,147.968,146.397,Ice fog.,0,-8,1,0.79,10.22,139.423,135.905
10.01.2017 03:00,145.29,147.968,146.397,147.087,Ice fog.,50,-8,1,0.79,10.21,127.678,163.294
10.01.2017 04:00,147.968,146.397,147.087,148.204,Ice fog.,80,-9,3,0.73,10.21,134.716,153.549
10.01.2017 05:00,146.397,147.087,148.204,132.421,Ice fog.,30,-9,2,0.73,10.20,134.749,146.586
10.01.2017 06:00,147.087,148.204,132.421,123.518,Ice fog.,40,-12,3,0.85,10.20,135.905,145.511
10.01.2017 07:00,148.204,132.421,123.518,139.423,Ice fog.,20,-11,3,0.85,10.20,163.294,175.578
10.01.2017 08:00,132.421,123.518,139.423,127.678,Ice fog.,40,-11,3,0.85,10.20,153.549,191.283
10.01.2017 09:00,123.518,139.423,127.678,134.716,Ice fog.,30,-11,3,0.85,10.20,146.586,201.487
10.01.2017 10:00,139.423,127.678,134.716,134.749,Ice fog.,50,-9,2,0.79,10.20,145.511,234.089
10.01.2017 11:00,127.678,134.716,134.749,135.905,Ice fog.,50,-8,2,0.73,10.20,175.578,275.792
10.01.2017 12:00,134.716,134.749,135.905,163.294,Ice fog.,0,-7,1,0.73,10.19,191.283,301.71
