timestamp,MpKrakAlKras-PM10-1g,Przewidywania1,Przewidywania2,Przewidywania3,Weather,Direction(deg),Temp(C),Wind(m/s),Humidity,Barometer(mbar)
2017-01-01 01:00:00,213.733,213.868, 221.923, 244.69,Ice fog.,0.0,-6.0,1.0,0.93,10.24
2017-01-01 02:00:00,213.868,221.923, 244.69, 224.673,Ice fog.,190.0,-7.0,2.0,0.93,10.24
2017-01-01 03:00:00,221.923,244.69, 224.673, 212.15900000000002,Ice fog.,200.0,-4.0,3.0,0.8,10.23
2017-01-01 04:00:00,244.69,224.673, 212.15900000000002, 198.375,Ice fog.,210.0,-7.0,3.0,0.86,10.22
2017-01-01 05:00:00,224.673,212.15900000000002, 198.375, 191.88099999999997,Ice fog.,200.0,-6.0,3.0,0.8,10.22
2017-01-01 06:00:00,212.159,198.375, 191.88099999999997, 187.32,Ice fog.,190.0,-7.0,2.0,0.86,10.22
2017-01-01 07:00:00,198.375,191.88099999999997, 187.32, 181.19400000000002,Ice fog.,210.0,-8.0,3.0,0.86,10.21
2017-01-01 08:00:00,191.881,187.32, 181.19400000000002, 161.19799999999998,Ice fog.,0.0,-8.0,1.0,0.93,10.21
2017-01-01 09:00:00,187.32,181.19400000000002, 161.19799999999998, 136.218,Ice fog.,200.0,-6.0,2.0,0.86,10.21
2017-01-01 10:00:00,181.194,161.19799999999998, 136.218, 121.805,Ice fog.,200.0,-3.0,2.0,0.74,10.21
2017-01-01 11:00:00,161.19799999999995,136.218, 121.805, 119.096,Ice fog.,210.0,0.0,2.0,0.64,10.2
2017-01-01 12:00:00,136.218,121.805, 119.096, 121.681,Clear.,180.0,2.0,3.0,0.56,10.19
2017-01-01 13:00:00,121.805,119.096, 121.681, 138.35299999999998,Sunny.,220.0,5.0,5.0,0.39,10.18
2017-01-01 14:00:00,119.096,121.681, 138.35299999999998, 150.415,Sunny.,210.0,4.0,4.0,0.45,10.18
2017-01-01 15:00:00,121.681,138.35299999999998, 150.415, 161.58700000000002,Clear.,190.0,2.0,3.0,0.56,10.17
2017-01-01 16:00:00,138.35299999999998,150.415, 161.58700000000002, 197.13299999999998,Haze.,200.0,-1.0,2.0,0.69,10.17
2017-01-01 17:00:00,150.415,161.58700000000002, 197.13299999999998, 217.923,Ice fog.,270.0,-2.0,2.0,0.74,10.17
2017-01-01 18:00:00,161.58700000000005,197.13299999999998, 217.923, 250.248,Ice fog.,0.0,-3.0,1.0,0.74,10.16
2017-01-01 19:00:00,197.133,217.923, 250.248, 227.516,Ice fog.,200.0,-4.0,2.0,0.8,10.16
2017-01-01 20:00:00,217.923,250.248, 227.516, 180.035,Ice fog.,220.0,-7.0,3.0,0.86,10.16
2017-01-01 21:00:00,250.248,227.516, 180.035, 172.937,Ice fog.,240.0,-6.0,2.0,0.8,10.16
2017-01-01 22:00:00,227.516,180.035, 172.937, 183.753,Ice fog.,200.0,-6.0,2.0,0.86,10.16
2017-01-01 23:00:00,180.035,172.937, 183.753, 175.653,Ice fog.,200.0,-6.0,2.0,0.8,10.15
2017-01-02 00:00:00,172.937,183.753, 175.653, 165.99599999999998,Ice fog.,200.0,-7.0,3.0,0.79,10.15
2017-01-02 01:00:00,183.753,175.653, 165.99599999999998, 161.859,Ice fog.,0.0,-6.0,1.0,0.86,10.14
2017-01-02 02:00:00,175.653,165.99599999999998, 161.859, 148.047,Ice fog.,230.0,-7.0,2.0,0.93,10.14
2017-01-02 03:00:00,165.99599999999995,161.859, 148.047, 155.74,Ice fog.,220.0,-7.0,2.0,0.93,10.13
2017-01-02 04:00:00,161.859,148.047, 155.74, 172.183,Ice fog.,250.0,-7.0,2.0,0.93,10.13
2017-01-02 05:00:00,148.047,155.74, 172.183, 164.058,Ice fog.,0.0,-8.0,1.0,0.86,10.12
2017-01-02 06:00:00,155.74,172.183, 164.058, 128.782,Ice fog.,220.0,-6.0,3.0,0.86,10.12
2017-01-02 07:00:00,172.183,164.058, 128.782, 63.6029,Clear.,210.0,-5.0,3.0,0.74,10.12
2017-01-02 08:00:00,164.058,128.782, 63.6029, 65.9497,Sunny.,260.0,0.0,8.0,0.64,10.12
2017-01-02 09:00:00,128.782,63.6029, 65.9497, 63.7852,Sunny.,250.0,0.0,10.0,0.64,10.13
2017-01-02 10:00:00,63.6029,65.9497, 63.7852, 56.4587,Partly sunny.,260.0,1.0,8.0,0.6,10.12
2017-01-02 11:00:00,65.9497,63.7852, 56.4587, 58.4029,Partly sunny.,250.0,1.0,8.0,0.65,10.12
2017-01-02 12:00:00,63.7852,56.4587, 58.4029, 60.9776,Partly sunny.,260.0,1.0,7.0,0.65,10.12
2017-01-02 13:00:00,56.4587,58.4029, 60.9776, 62.9084,Partly sunny.,250.0,1.0,7.0,0.65,10.12
2017-01-02 14:00:00,58.4029,60.9776, 62.9084, 68.6024,Light snow. Ice fog.,250.0,-1.0,6.0,0.86,10.12
2017-01-02 15:00:00,60.9776,62.9084, 68.6024, 63.4646,Light snow. Ice fog.,250.0,-1.0,5.0,0.86,10.12
2017-01-02 16:00:00,62.9084,68.6024, 63.4646, 74.1618,Light snow. Ice fog.,230.0,-1.0,4.0,0.93,10.12
2017-01-02 17:00:00,68.6024,63.4646, 74.1618, 82.8891,Snow. Ice fog.,250.0,-1.0,6.0,0.93,10.12
2017-01-02 18:00:00,63.4646,74.1618, 82.8891, 80.4899,Light snow. Ice fog.,240.0,-2.0,7.0,0.93,10.13
2017-01-02 19:00:00,74.1618,82.8891, 80.4899, 84.9774,Light snow. Ice fog.,240.0,-2.0,6.0,0.93,10.13
2017-01-02 20:00:00,82.8891,80.4899, 84.9774, 81.5429,Light snow. Ice fog.,240.0,-2.0,5.0,0.93,10.14
2017-01-02 21:00:00,80.4899,84.9774, 81.5429, 76.635,Light snow. Ice fog.,230.0,-2.0,5.0,0.93,10.15
2017-01-02 22:00:00,84.9774,81.5429, 76.635, 70.8453,Light snow. Ice fog.,230.0,-2.0,6.0,0.93,10.15
2017-01-02 23:00:00,81.5429,76.635, 70.8453, 60.4085,Light snow. Ice fog.,240.0,-1.0,6.0,0.86,10.15
2017-01-03 00:00:00,76.635,70.8453, 60.4085, 60.233000000000004,Light snow. Passing clouds.,260.0,-1.0,6.0,0.86,10.16
2017-01-03 01:00:00,70.8453,60.4085, 60.233000000000004, 64.6024,Light snow. Partly cloudy.,240.0,-1.0,6.0,0.86,10.16
2017-01-03 02:00:00,60.4085,60.233000000000004, 64.6024, 59.0521,Partly cloudy.,260.0,-2.0,5.0,0.86,10.17
2017-01-03 03:00:00,60.233,64.6024, 59.0521, 64.4128,Passing clouds.,250.0,-2.0,4.0,0.86,10.17
2017-01-03 04:00:00,64.6024,59.0521, 64.4128, 56.8681,Ice fog.,230.0,-2.0,5.0,0.86,10.17
2017-01-03 05:00:00,59.0521,64.4128, 56.8681, 53.0414,Ice fog.,240.0,-3.0,4.0,0.93,10.17
2017-01-03 06:00:00,64.4128,56.8681, 53.0414, 60.4785,Ice fog.,200.0,-3.0,5.0,0.93,10.17
2017-01-03 07:00:00,56.8681,53.0414, 60.4785, 65.2123,Ice fog.,220.0,-3.0,5.0,0.93,10.17
2017-01-03 08:00:00,53.0414,60.4785, 65.2123, 49.0609,Ice fog.,230.0,-5.0,3.0,0.93,10.17
2017-01-03 09:00:00,60.4785,65.2123, 49.0609, 39.8876,Ice fog.,200.0,-4.0,3.0,0.86,10.17
2017-01-03 10:00:00,65.2123,49.0609, 39.8876, 35.0581,Light snow. Ice fog.,250.0,-2.0,6.0,0.86,10.17
2017-01-03 11:00:00,49.0609,39.8876, 35.0581, 32.8196,Partly sunny.,230.0,-1.0,6.0,0.86,10.16
2017-01-03 12:00:00,39.8876,35.0581, 32.8196, 33.7029,Ice fog.,240.0,-1.0,8.0,0.86,10.16
2017-01-03 13:00:00,35.0581,32.8196, 33.7029, 32.6704,Broken clouds.,230.0,-1.0,8.0,0.86,10.15
2017-01-03 14:00:00,32.8196,33.7029, 32.6704, 38.2005,Snow flurries. Broken clouds.,240.0,-1.0,7.0,0.93,10.15
2017-01-03 15:00:00,33.7029,32.6704, 38.2005, 40.6326,Snow flurries. Broken clouds.,240.0,-1.0,8.0,0.93,10.15
2017-01-03 16:00:00,32.6704,38.2005, 40.6326, 36.8893,Light snow. Ice fog.,240.0,-1.0,8.0,0.93,10.14
2017-01-03 17:00:00,38.2005,40.6326, 36.8893, 28.6372,Snow. Partly cloudy.,240.0,0.0,8.0,0.87,10.14
2017-01-03 18:00:00,40.6326,36.8893, 28.6372, 20.6859,Light snow. Partly cloudy.,230.0,0.0,8.0,0.87,10.13
2017-01-03 19:00:00,36.8893,28.6372, 20.6859, 30.391,Passing clouds.,240.0,0.0,9.0,0.87,10.13
2017-01-03 20:00:00,28.6372,20.6859, 30.391, 24.8553,Passing clouds.,230.0,0.0,10.0,0.8,10.12
2017-01-03 21:00:00,20.6859,30.391, 24.8553, 21.6576,Light snow. Passing clouds.,240.0,1.0,12.0,0.81,10.11
2017-01-03 22:00:00,30.391,24.8553, 21.6576, 14.4917,Light snow. Passing clouds.,230.0,1.0,11.0,0.81,10.1
2017-01-03 23:00:00,24.8553,21.6576, 14.4917, 11.6354,Snow. Passing clouds.,230.0,1.0,11.0,0.81,10.09
2017-01-04 00:00:00,21.6576,14.4917, 11.6354, 11.2963,Passing clouds.,220.0,1.0,9.0,0.81,10.07
2017-01-04 01:00:00,14.4917,11.6354, 11.2963, 9.41525,Light snow. Passing clouds.,210.0,0.0,9.0,0.87,10.06
2017-01-04 02:00:00,11.6354,11.2963, 9.41525, 9.99736,Light snow. Passing clouds.,220.0,0.0,7.0,0.8,10.05
2017-01-04 03:00:00,11.2963,9.41525, 9.99736, 9.51672,Light snow. Passing clouds.,230.0,1.0,11.0,0.75,10.04
2017-01-04 04:00:00,9.41525,9.99736, 9.51672, 15.067,Snow. Passing clouds.,220.0,0.0,8.0,0.87,10.02
2017-01-04 05:00:00,9.99736,9.51672, 15.067, 20.0745,Heavy snow. Partly cloudy.,220.0,-1.0,8.0,1.0,10.01
2017-01-04 06:00:00,9.51672,15.067, 20.0745, 20.6671,Snow. Passing clouds.,220.0,-1.0,9.0,1.0,10.0
2017-01-04 07:00:00,15.067,20.0745, 20.6671, 18.2401,Light snow. Passing clouds.,230.0,0.0,10.0,0.93,9.99
2017-01-04 08:00:00,20.0745,20.6671, 18.2401, 14.2697,Snow. Partly sunny.,230.0,1.0,9.0,0.81,9.99
2017-01-04 09:00:00,20.6671,18.2401, 14.2697, 21.1131,Light snow. Partly sunny.,230.0,2.0,12.0,0.75,9.98
2017-01-04 10:00:00,18.2401,14.2697, 21.1131, 14.6499,Light snow. Partly sunny.,240.0,2.0,11.0,0.81,9.98
2017-01-04 11:00:00,14.2697,21.1131, 14.6499, 12.9523,Light snow. Partly sunny.,240.0,1.0,11.0,0.87,9.98
2017-01-04 12:00:00,21.1131,14.6499, 12.9523, 13.9616,Scattered clouds.,240.0,2.0,11.0,0.75,9.97
2017-01-04 13:00:00,14.6499,12.9523, 13.9616, 14.4036,Scattered clouds.,230.0,2.0,12.0,0.75,9.97
2017-01-04 14:00:00,12.9523,13.9616, 14.4036, 15.019,Partly sunny.,230.0,2.0,11.0,0.75,9.96
2017-01-04 15:00:00,13.9616,14.4036, 15.019, 17.3008,Partly sunny.,230.0,2.0,9.0,0.81,9.96
2017-01-04 16:00:00,14.4036,15.019, 17.3008, 16.9126,Snow flurries. Partly cloudy.,240.0,2.0,10.0,0.75,9.96
2017-01-04 17:00:00,15.019,17.3008, 16.9126, 16.2922,Snow flurries. Partly cloudy.,250.0,2.0,13.0,0.75,9.95
2017-01-04 18:00:00,17.3008,16.9126, 16.2922, 14.3748,Light snow. Passing clouds.,240.0,2.0,12.0,0.75,9.95
2017-01-04 19:00:00,16.9126,16.2922, 14.3748, 15.8441,Snow flurries. Ice fog.,240.0,0.0,11.0,1.0,9.96
2017-01-04 20:00:00,16.2922,14.3748, 15.8441, 14.1411,Heavy snow. Ice fog.,260.0,0.0,11.0,0.93,9.96
2017-01-04 21:00:00,14.3748,15.8441, 14.1411, 14.1259,Snow flurries. Passing clouds.,260.0,0.0,9.0,0.93,9.97
2017-01-04 22:00:00,15.8441,14.1411, 14.1259, 14.5201,Passing clouds.,260.0,1.0,10.0,0.81,9.98
2017-01-04 23:00:00,14.1411,14.1259, 14.5201, 20.0727,Passing clouds.,270.0,0.0,8.0,0.75,10.0
2017-01-05 00:00:00,14.1259,14.5201, 20.0727, 8.3265,Passing clouds.,270.0,0.0,8.0,0.8,10.0
2017-01-05 01:00:00,14.5201,20.0727, 8.3265, 9.54272,Passing clouds.,260.0,0.0,9.0,0.75,10.01
2017-01-05 02:00:00,20.0727,8.3265, 9.54272, 9.951139999999999,Passing clouds.,270.0,0.0,8.0,0.69,10.02
2017-01-05 03:00:00,8.3265,9.54272, 9.951139999999999, 13.6251,Snow flurries. Passing clouds.,270.0,-1.0,7.0,0.8,10.03
2017-01-05 04:00:00,9.54272,9.951139999999999, 13.6251, 14.6611,Light snow. Passing clouds.,260.0,-1.0,7.0,0.75,10.04
2017-01-05 05:00:00,9.95114,13.6251, 14.6611, 20.8625,Light snow. Passing clouds.,280.0,-2.0,8.0,0.8,10.04
2017-01-05 06:00:00,13.6251,14.6611, 20.8625, 20.8079,Light snow. Passing clouds.,280.0,-2.0,6.0,0.74,10.05
2017-01-05 07:00:00,14.6611,20.8625, 20.8079, 21.1246,Snow. Passing clouds.,300.0,-3.0,7.0,0.86,10.07
2017-01-05 08:00:00,20.8625,20.8079, 21.1246, 21.4876,Light snow. Partly sunny.,320.0,-4.0,8.0,0.8,10.08
2017-01-05 09:00:00,20.8079,21.1246, 21.4876, 20.6039,Light snow. Partly sunny.,330.0,-4.0,6.0,0.74,10.11
2017-01-05 10:00:00,21.1246,21.4876, 20.6039, 19.3487,Light snow. Partly sunny.,320.0,-5.0,6.0,0.74,10.13
2017-01-05 11:00:00,21.4876,20.6039, 19.3487, 20.427,Light snow. Broken clouds.,340.0,-5.0,7.0,0.68,10.14
2017-01-05 12:00:00,20.6039,19.3487, 20.427, 32.0446,Scattered clouds.,330.0,-5.0,7.0,0.63,10.15
2017-01-05 13:00:00,19.3487,20.427, 32.0446, 24.3086,Scattered clouds.,310.0,-5.0,8.0,0.68,10.16
2017-01-05 14:00:00,20.427,32.0446, 24.3086, 28.0612,Passing clouds.,310.0,-5.0,6.0,0.58,10.17
2017-01-05 15:00:00,32.0446,24.3086, 28.0612, 30.9685,Passing clouds.,320.0,-5.0,5.0,0.58,10.19
2017-01-05 16:00:00,24.3086,28.0612, 30.9685, 24.9333,Passing clouds.,320.0,-6.0,3.0,0.63,10.2
2017-01-05 17:00:00,28.0612,30.9685, 24.9333, 33.3291,Passing clouds.,330.0,-6.0,2.0,0.63,10.21
2017-01-05 18:00:00,30.9685,24.9333, 33.3291, 49.2241,Passing clouds.,320.0,-7.0,3.0,0.63,10.22
2017-01-05 19:00:00,24.9333,33.3291, 49.2241, 47.4904,Passing clouds.,290.0,-8.0,3.0,0.68,10.23
2017-01-05 20:00:00,33.3291,49.2241, 47.4904, 69.2727,Passing clouds.,330.0,-8.0,4.0,0.68,10.24
2017-01-05 21:00:00,49.2241,47.4904, 69.2727, 76.132,Partly cloudy.,320.0,-8.0,3.0,0.68,10.25
2017-01-05 22:00:00,47.4904,69.2727, 76.132, 38.054,Light snow. Passing clouds.,10.0,-8.0,3.0,0.68,10.25
2017-01-05 23:00:00,69.2727,76.132, 38.054, 39.3219,Light snow. Partly cloudy.,350.0,-9.0,5.0,0.67,10.26
2017-01-06 00:00:00,76.132,38.054, 39.3219, 31.1263,Light snow. Passing clouds.,340.0,-10.0,4.0,0.67,10.27
2017-01-06 01:00:00,38.054,39.3219, 31.1263, 35.8722,Passing clouds.,340.0,-10.0,3.0,0.67,10.28
2017-01-06 02:00:00,39.3219,31.1263, 35.8722, 53.4165,Passing clouds.,320.0,-11.0,5.0,0.67,10.28
2017-01-06 03:00:00,31.1263,35.8722, 53.4165, 72.835,Light snow. Partly cloudy.,320.0,-11.0,6.0,0.67,10.29
2017-01-06 04:00:00,35.8722,53.4165, 72.835, 65.8092,Passing clouds.,340.0,-12.0,5.0,0.67,10.29
2017-01-06 05:00:00,53.4165,72.835, 65.8092, 77.9317,Passing clouds.,330.0,-13.0,3.0,0.72,10.3
2017-01-06 06:00:00,72.835,65.8092, 77.9317, 86.4031,Passing clouds.,340.0,-13.0,5.0,0.72,10.3
2017-01-06 07:00:00,65.8092,77.9317, 86.4031, 87.0765,Passing clouds.,330.0,-14.0,2.0,0.78,10.31
2017-01-06 08:00:00,77.9317,86.4031, 87.0765, 74.4786,Passing clouds.,200.0,-14.0,2.0,0.72,10.32
2017-01-06 09:00:00,86.4031,87.0765, 74.4786, 90.244,Scattered clouds.,300.0,-15.0,2.0,0.78,10.32
2017-01-06 10:00:00,87.0765,74.4786, 90.244, 48.3641,Light snow. Partly sunny.,300.0,-13.0,2.0,0.72,10.33
2017-01-06 11:00:00,74.4786,90.244, 48.3641, 101.18700000000001,Light snow. Partly sunny.,350.0,-12.0,3.0,0.67,10.33
2017-01-06 12:00:00,90.244,48.3641, 101.18700000000001, 113.368,Light snow. Partly sunny.,340.0,-12.0,4.0,0.67,10.33
2017-01-06 13:00:00,48.3641,101.18700000000001, 113.368, 88.1692,Partly sunny.,340.0,-12.0,2.0,0.67,10.32
2017-01-06 14:00:00,101.187,113.368, 88.1692, 96.4075,Scattered clouds.,330.0,-12.0,4.0,0.61,10.33
2017-01-06 15:00:00,113.368,88.1692, 96.4075, 82.8401,Passing clouds.,340.0,-12.0,4.0,0.56,10.33
2017-01-06 16:00:00,88.1692,96.4075, 82.8401, 103.60600000000001,Passing clouds.,340.0,-13.0,3.0,0.61,10.34
2017-01-06 17:00:00,96.4075,82.8401, 103.60600000000001, 78.3202,Passing clouds.,0.0,-14.0,2.0,0.66,10.34
2017-01-06 18:00:00,82.8401,103.60600000000001, 78.3202, 59.6182,Passing clouds.,0.0,-14.0,1.0,0.66,10.34
2017-01-06 19:00:00,103.606,78.3202, 59.6182, 73.2886,Passing clouds.,0.0,-15.0,1.0,0.72,10.34
2017-01-06 20:00:00,78.3202,59.6182, 73.2886, 94.0086,Passing clouds.,260.0,-18.0,2.0,0.78,10.35
2017-01-06 21:00:00,59.6182,73.2886, 94.0086, 88.9167,Ice fog.,0.0,-18.0,1.0,0.84,10.34
2017-01-06 22:00:00,73.2886,94.0086, 88.9167, 136.035,Clear.,0.0,-18.0,1.0,0.78,10.35
2017-01-06 23:00:00,94.0086,88.9167, 136.035, 138.265,Clear.,290.0,-18.0,2.0,0.78,10.35
2017-01-07 00:00:00,88.9167,136.035, 138.265, 173.238,Clear.,250.0,-19.0,2.0,0.84,10.35
2017-01-07 01:00:00,136.035,138.265, 173.238, 169.81599999999997,Ice fog.,280.0,-20.0,1.0,0.84,10.35
2017-01-07 02:00:00,138.265,173.238, 169.81599999999997, 175.273,Ice fog.,310.0,-21.0,3.0,0.77,10.34
2017-01-07 03:00:00,173.238,169.81599999999997, 175.273, 181.69,Ice fog.,270.0,-22.0,2.0,0.84,10.34
2017-01-07 04:00:00,169.81599999999997,175.273, 181.69, 154.046,Ice fog.,0.0,-22.0,1.0,0.84,10.34
2017-01-07 05:00:00,175.273,181.69, 154.046, 162.697,Ice fog.,240.0,-21.0,2.0,0.84,10.34
2017-01-07 06:00:00,181.69,154.046, 162.697, 182.575,Ice fog.,230.0,-23.0,3.0,0.84,10.34
2017-01-07 07:00:00,154.046,162.697, 182.575, 201.283,Ice fog.,0.0,-22.0,1.0,0.77,10.34
2017-01-07 08:00:00,162.697,182.575, 201.283, 134.466,Ice fog.,300.0,-23.0,2.0,0.77,10.34
2017-01-07 09:00:00,182.575,201.283, 134.466, 110.39299999999999,Ice fog.,140.0,-21.0,2.0,0.77,10.34
2017-01-07 10:00:00,201.283,134.466, 110.39299999999999, 121.68299999999999,Ice fog.,280.0,-18.0,4.0,0.78,10.34
2017-01-07 11:00:00,134.466,110.39299999999999, 121.68299999999999, 117.58200000000001,Clear.,260.0,-17.0,2.0,0.71,10.34
2017-01-07 12:00:00,110.393,121.68299999999999, 117.58200000000001, 108.425,Scattered clouds.,220.0,-16.0,4.0,0.72,10.33
2017-01-07 13:00:00,121.683,117.58200000000001, 108.425, 118.40700000000001,Scattered clouds.,240.0,-16.0,4.0,0.72,10.32
2017-01-07 14:00:00,117.582,108.425, 118.40700000000001, 122.46600000000001,Passing clouds.,230.0,-16.0,5.0,0.78,10.32
2017-01-07 15:00:00,108.425,118.40700000000001, 122.46600000000001, 132.957,Scattered clouds.,230.0,-16.0,5.0,0.78,10.31
2017-01-07 16:00:00,118.407,122.46600000000001, 132.957, 147.561,Ice fog.,220.0,-16.0,3.0,0.78,10.31
2017-01-07 17:00:00,122.466,132.957, 147.561, 160.885,Ice fog.,210.0,-17.0,3.0,0.85,10.31
2017-01-07 18:00:00,132.957,147.561, 160.885, 189.175,Ice fog.,250.0,-18.0,2.0,0.84,10.3
2017-01-07 19:00:00,147.561,160.885, 189.175, 224.583,Ice fog.,0.0,-19.0,1.0,0.84,10.3
2017-01-07 20:00:00,160.885,189.175, 224.583, 257.33799999999997,Ice fog.,0.0,-20.0,1.0,0.84,10.29
2017-01-07 21:00:00,189.175,224.583, 257.33799999999997, 268.291,Ice fog.,0.0,-21.0,1.0,0.84,10.29
2017-01-07 22:00:00,224.583,257.33799999999997, 268.291, 309.801,Ice fog.,0.0,-21.0,1.0,0.84,10.29
2017-01-07 23:00:00,257.338,268.291, 309.801, 329.73699999999997,Ice fog.,0.0,-21.0,1.0,0.77,10.28
2017-01-08 00:00:00,268.291,309.801, 329.73699999999997, 327.912,Ice fog.,0.0,-22.0,1.0,0.84,10.28
2017-01-08 01:00:00,309.801,329.73699999999997, 327.912, 324.482,Ice fog.,0.0,-22.0,1.0,0.77,10.28
2017-01-08 02:00:00,329.737,327.912, 324.482, 337.036,Ice fog.,90.0,-22.0,1.0,0.77,10.27
2017-01-08 03:00:00,327.912,324.482, 337.036, 328.759,Ice fog.,0.0,-23.0,1.0,0.77,10.27
2017-01-08 04:00:00,324.482,337.036, 328.759, 286.846,Ice fog.,0.0,-23.0,1.0,0.84,10.27
2017-01-08 05:00:00,337.036,328.759, 286.846, 268.061,Ice fog.,0.0,-23.0,0.0,0.77,10.26
2017-01-08 06:00:00,328.759,286.846, 268.061, 259.193,Ice fog.,0.0,-23.0,1.0,0.84,10.27
2017-01-08 07:00:00,286.846,268.061, 259.193, 253.10299999999998,Ice fog.,0.0,-23.0,1.0,0.77,10.27
2017-01-08 08:00:00,268.061,259.193, 253.10299999999998, 222.718,Ice fog.,0.0,-23.0,1.0,0.77,10.27
2017-01-08 09:00:00,259.193,253.10299999999998, 222.718, 240.43,Ice fog.,0.0,-21.0,1.0,0.84,10.28
2017-01-08 10:00:00,253.103,222.718, 240.43, 199.24099999999999,Ice fog.,0.0,-18.0,1.0,0.78,10.28
2017-01-08 11:00:00,222.718,240.43, 199.24099999999999, 191.75799999999998,Ice fog.,0.0,-16.0,1.0,0.72,10.28
2017-01-08 12:00:00,240.43,199.24099999999999, 191.75799999999998, 174.96099999999998,Ice fog.,250.0,-14.0,2.0,0.72,10.28
2017-01-08 13:00:00,199.241,191.75799999999998, 174.96099999999998, 170.65599999999998,Haze.,260.0,-12.0,1.0,0.67,10.28
2017-01-08 14:00:00,191.758,174.96099999999998, 170.65599999999998, 166.35,Partly sunny.,260.0,-11.0,1.0,0.62,10.28
2017-01-08 15:00:00,174.96099999999996,170.65599999999998, 166.35, 160.61,Partly sunny.,240.0,-10.0,2.0,0.62,10.28
2017-01-08 16:00:00,170.65599999999995,166.35, 160.61, 149.109,Passing clouds.,0.0,-11.0,1.0,0.67,10.28
2017-01-08 17:00:00,166.35,160.61, 149.109, 136.554,Passing clouds.,0.0,-12.0,1.0,0.67,10.28
2017-01-08 18:00:00,160.61,149.109, 136.554, 140.891,Ice fog.,180.0,-13.0,1.0,0.72,10.28
2017-01-08 19:00:00,149.109,136.554, 140.891, 186.158,Ice fog.,0.0,-14.0,1.0,0.78,10.28
2017-01-08 20:00:00,136.554,140.891, 186.158, 230.61599999999999,Passing clouds.,340.0,-10.0,3.0,0.62,10.28
2017-01-08 21:00:00,140.891,186.158, 230.61599999999999, 215.135,Ice fog.,170.0,-13.0,2.0,0.78,10.28
2017-01-08 22:00:00,186.158,230.61599999999999, 215.135, 223.07299999999998,Ice fog.,220.0,-15.0,2.0,0.85,10.28
2017-01-08 23:00:00,230.616,215.135, 223.07299999999998, 217.58599999999998,Ice fog.,0.0,-15.0,1.0,0.85,10.28
2017-01-09 00:00:00,215.135,223.07299999999998, 217.58599999999998, 217.697,Ice fog.,0.0,-15.0,1.0,0.85,10.27
2017-01-09 01:00:00,223.073,217.58599999999998, 217.697, 216.13299999999998,Ice fog.,240.0,-15.0,2.0,0.78,10.27
2017-01-09 02:00:00,217.586,217.697, 216.13299999999998, 210.56599999999997,Ice fog.,210.0,-14.0,1.0,0.78,10.27
2017-01-09 03:00:00,217.697,216.13299999999998, 210.56599999999997, 239.021,Ice fog.,180.0,-14.0,3.0,0.78,10.27
2017-01-09 04:00:00,216.133,210.56599999999997, 239.021, 257.367,Ice fog.,190.0,-13.0,3.0,0.78,10.27
2017-01-09 05:00:00,210.566,239.021, 257.367, 257.305,Ice fog.,170.0,-13.0,3.0,0.78,10.27
2017-01-09 06:00:00,239.021,257.367, 257.305, 261.336,Ice fog.,220.0,-13.0,3.0,0.78,10.27
2017-01-09 07:00:00,257.367,257.305, 261.336, 268.72900000000004,Ice fog.,220.0,-13.0,3.0,0.78,10.27
2017-01-09 08:00:00,257.305,261.336, 268.72900000000004, 244.662,Ice fog.,200.0,-13.0,3.0,0.78,10.27
2017-01-09 09:00:00,261.336,268.72900000000004, 244.662, 249.37099999999998,Ice fog.,190.0,-12.0,2.0,0.72,10.27
2017-01-09 10:00:00,268.72900000000004,244.662, 249.37099999999998, 253.65200000000002,Ice fog.,0.0,-11.0,1.0,0.73,10.27
2017-01-09 11:00:00,244.662,249.37099999999998, 253.65200000000002, 181.704,Scattered clouds.,0.0,-9.0,1.0,0.62,10.26
2017-01-09 12:00:00,249.371,253.65200000000002, 181.704, 202.418,Partly sunny.,210.0,-9.0,2.0,0.62,10.26
2017-01-09 13:00:00,253.652,181.704, 202.418, 180.188,Partly sunny.,230.0,-8.0,2.0,0.58,10.26
2017-01-09 14:00:00,181.704,202.418, 180.188, 200.419,Partly sunny.,250.0,-7.0,3.0,0.49,10.25
2017-01-09 15:00:00,202.418,180.188, 200.419, 188.43400000000003,Partly sunny.,240.0,-8.0,2.0,0.62,10.25
2017-01-09 16:00:00,180.188,200.419, 188.43400000000003, 207.05,Passing clouds.,230.0,-8.0,3.0,0.58,10.25
2017-01-09 17:00:00,200.419,188.43400000000003, 207.05, 219.386,Haze.,0.0,-9.0,1.0,0.62,10.25
2017-01-09 18:00:00,188.43400000000003,207.05, 219.386, 202.467,Passing clouds.,0.0,-10.0,1.0,0.67,10.25
2017-01-09 19:00:00,207.05,219.386, 202.467, 239.25400000000002,Passing clouds.,310.0,-9.0,2.0,0.67,10.25
2017-01-09 20:00:00,219.386,202.467, 239.25400000000002, 230.757,Ice fog.,0.0,-9.0,1.0,0.73,10.24
2017-01-09 21:00:00,202.467,239.25400000000002, 230.757, 213.06099999999998,Ice fog.,90.0,-9.0,1.0,0.73,10.24
2017-01-09 22:00:00,239.254,230.757, 213.06099999999998, 176.417,Ice fog.,100.0,-9.0,1.0,0.73,10.24
2017-01-09 23:00:00,230.757,213.06099999999998, 176.417, 159.803,Ice fog.,20.0,-9.0,1.0,0.73,10.23
