timestamp,MpKrakAlKras-PM10-1g,PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2017-04-05 18:00:00,42.7965,81.8318,39.7082,29.7157
2017-04-05 19:00:00,45.111,85.2811,39.1892,37.7985
2017-04-05 20:00:00,44.9957,81.7821,12.1003,43.5996
2017-04-05 21:00:00,81.8318,51.3465,18.5983,37.9789
2017-04-05 22:00:00,85.2811,35.97400000000001,29.7157,19.8839
2017-04-05 23:00:00,81.7821,39.7082,37.7985,18.8563
2017-04-06 00:00:00,51.3465,39.1892,43.5996,24.9631
2017-04-06 01:00:00,35.97400000000001,12.1003,37.9789,10.0172
2017-04-06 02:00:00,39.7082,18.5983,19.8839,15.8071
2017-04-06 03:00:00,39.1892,29.7157,18.8563,16.152
2017-04-06 04:00:00,12.1003,37.7985,24.9631,10.2747
2017-04-06 05:00:00,18.5983,43.5996,10.0172,12.0305
2017-04-06 06:00:00,29.7157,37.9789,15.8071,14.99
2017-04-06 07:00:00,37.7985,19.8839,16.152,13.1831
2017-04-06 08:00:00,43.5996,18.8563,10.2747,20.7246
2017-04-06 09:00:00,37.9789,24.9631,12.0305,46.963
2017-04-06 10:00:00,19.8839,10.0172,14.99,52.8598
2017-04-06 11:00:00,18.8563,15.8071,13.1831,54.7206
2017-04-06 12:00:00,24.9631,16.152,20.7246,66.4982
2017-04-06 13:00:00,10.0172,10.2747,46.963,51.9094
2017-04-06 14:00:00,15.8071,12.0305,52.8598,57.5611
2017-04-06 15:00:00,16.152,14.99,54.7206,46.3407
2017-04-06 16:00:00,10.2747,13.1831,66.4982,21.1898
2017-04-06 17:00:00,12.0305,20.7246,51.9094,19.8047
2017-04-06 18:00:00,14.99,46.963,57.5611,13.7879
2017-04-06 19:00:00,13.1831,52.8598,46.3407,19.9513
2017-04-06 20:00:00,20.7246,54.7206,21.1898,22.4486
2017-04-06 21:00:00,46.963,66.4982,19.8047,25.7996
2017-04-06 22:00:00,52.8598,51.9094,13.7879,29.7591
2017-04-06 23:00:00,54.7206,57.5611,19.9513,39.3937
2017-04-07 00:00:00,66.4982,46.3407,22.4486,44.8174
2017-04-07 01:00:00,51.9094,21.1898,25.7996,34.5321
2017-04-07 02:00:00,57.5611,19.8047,29.7591,21.9397
2017-04-07 03:00:00,46.3407,13.7879,39.3937,21.216
2017-04-07 04:00:00,21.1898,19.9513,44.8174,18.3075
2017-04-07 05:00:00,19.8047,22.4486,34.5321,22.3879
2017-04-07 06:00:00,13.7879,25.7996,21.9397,30.0034
2017-04-07 07:00:00,19.9513,29.7591,21.216,33.3348
2017-04-07 08:00:00,22.4486,39.3937,18.3075,24.5353
2017-04-07 09:00:00,25.7996,44.8174,22.3879,23.7701
2017-04-07 10:00:00,29.7591,34.5321,30.0034,25.2804
2017-04-07 11:00:00,39.3937,21.9397,33.3348,23.1029
2017-04-07 12:00:00,44.8174,21.216,24.5353,20.8967
2017-04-07 13:00:00,34.5321,18.3075,23.7701,26.6942
2017-04-07 14:00:00,21.9397,22.3879,25.2804,26.3445
2017-04-07 15:00:00,21.216,30.0034,23.1029,27.5186
2017-04-07 16:00:00,18.3075,33.3348,20.8967,25.7478
2017-04-07 17:00:00,22.3879,24.5353,26.6942,23.408
2017-04-07 18:00:00,30.0034,23.7701,26.3445,21.9916
2017-04-07 19:00:00,33.3348,25.2804,27.5186,18.7376
2017-04-07 20:00:00,24.5353,23.1029,25.7478,18.5105
2017-04-07 21:00:00,23.7701,20.8967,23.408,20.4784
2017-04-07 22:00:00,25.2804,26.6942,21.9916,25.8156
2017-04-07 23:00:00,23.1029,26.3445,18.7376,23.3542
2017-04-08 00:00:00,20.8967,27.5186,18.5105,19.4609
2017-04-08 01:00:00,26.6942,25.7478,20.4784,16.399
2017-04-08 02:00:00,26.3445,23.408,25.8156,18.1611
2017-04-08 03:00:00,27.5186,21.9916,23.3542,25.9243
2017-04-08 04:00:00,25.7478,18.7376,19.4609,28.1725
2017-04-08 05:00:00,23.408,18.5105,16.399,26.4362
2017-04-08 06:00:00,21.9916,20.4784,18.1611,27.0181
2017-04-08 07:00:00,18.7376,25.8156,25.9243,36.941
2017-04-08 08:00:00,18.5105,23.3542,28.1725,37.4769
2017-04-08 09:00:00,20.4784,19.4609,26.4362,53.7889
2017-04-08 10:00:00,25.8156,16.399,27.0181,67.6376
2017-04-08 11:00:00,23.3542,18.1611,36.941,49.8479
2017-04-08 12:00:00,19.4609,25.9243,37.4769,52.7393
2017-04-08 13:00:00,16.399,28.1725,53.7889,45.7286
2017-04-08 14:00:00,18.1611,26.4362,67.6376,44.8901
2017-04-08 15:00:00,25.9243,27.0181,49.8479,50.3018
2017-04-08 16:00:00,28.1725,36.941,52.7393,52.9485
2017-04-08 17:00:00,26.4362,37.4769,45.7286,55.3425
2017-04-08 18:00:00,27.0181,53.7889,44.8901,65.1691
2017-04-08 19:00:00,36.941,67.6376,50.3018,58.3312
2017-04-08 20:00:00,37.4769,49.8479,52.9485,56.2375
2017-04-08 21:00:00,53.7889,52.7393,55.3425,41.3413
2017-04-08 22:00:00,67.6376,45.7286,65.1691,34.2593
2017-04-08 23:00:00,49.8479,44.8901,58.3312,32.2298
2017-04-09 00:00:00,52.7393,50.3018,56.2375,28.1817
2017-04-09 01:00:00,45.7286,52.9485,41.3413,29.2844
2017-04-09 02:00:00,44.8901,55.3425,34.2593,26.9706
2017-04-09 03:00:00,50.3018,65.1691,32.2298,29.1947
2017-04-09 04:00:00,52.9485,58.3312,28.1817,28.8384
2017-04-09 05:00:00,55.3425,56.2375,29.2844,33.5633
2017-04-09 06:00:00,65.1691,41.3413,26.9706,34.9067
2017-04-09 07:00:00,58.3312,34.2593,29.1947,45.9101
2017-04-09 08:00:00,56.2375,32.2298,28.8384,58.6912
2017-04-09 09:00:00,41.3413,28.1817,33.5633,61.1873
2017-04-09 10:00:00,34.2593,29.2844,34.9067,71.7324
2017-04-09 11:00:00,32.2298,26.9706,45.9101,71.5695
2017-04-09 12:00:00,28.1817,29.1947,58.6912,85.0885
2017-04-09 13:00:00,29.2844,28.8384,61.1873,89.9963
2017-04-09 14:00:00,26.9706,33.5633,71.7324,89.4882
2017-04-09 15:00:00,29.1947,34.9067,71.5695,86.00299999999999
2017-04-09 16:00:00,28.8384,45.9101,85.0885,85.2876
2017-04-09 17:00:00,33.5633,58.6912,89.9963,87.682
2017-04-09 18:00:00,34.9067,61.1873,89.4882,80.8514
2017-04-09 19:00:00,45.9101,71.7324,86.00299999999999,79.1362
2017-04-09 20:00:00,58.6912,71.5695,85.2876,70.32300000000001
2017-04-09 21:00:00,61.1873,85.0885,87.682,51.8486
2017-04-09 22:00:00,71.7324,89.9963,80.8514,30.6501
2017-04-09 23:00:00,71.5695,89.4882,79.1362,29.6586
2017-04-10 00:00:00,85.0885,86.00299999999999,70.32300000000001,20.6655
2017-04-10 01:00:00,89.9963,85.2876,51.8486,18.642
2017-04-10 02:00:00,89.4882,87.682,30.6501,17.3622
2017-04-10 03:00:00,86.00299999999999,80.8514,29.6586,15.4317
2017-04-10 04:00:00,85.2876,79.1362,20.6655,18.1749
2017-04-10 05:00:00,87.682,70.32300000000001,18.642,17.7133
2017-04-10 06:00:00,80.8514,51.8486,17.3622,19.9652
2017-04-10 07:00:00,79.1362,30.6501,15.4317,24.8768
2017-04-10 08:00:00,70.32300000000001,29.6586,18.1749,33.464
2017-04-10 09:00:00,51.8486,20.6655,17.7133,38.0404
2017-04-10 10:00:00,30.6501,18.642,19.9652,35.3257
2017-04-10 11:00:00,29.6586,17.3622,24.8768,54.1728
2017-04-10 12:00:00,20.6655,15.4317,33.464,58.4195
2017-04-10 13:00:00,18.642,18.1749,38.0404,60.1575
2017-04-10 14:00:00,17.3622,17.7133,35.3257,47.279
2017-04-10 15:00:00,15.4317,19.9652,54.1728,50.1302
2017-04-10 16:00:00,18.1749,24.8768,58.4195,58.4777
2017-04-10 17:00:00,17.7133,33.464,60.1575,41.8997
2017-04-10 18:00:00,19.9652,38.0404,47.279,34.4902
2017-04-10 19:00:00,24.8768,35.3257,50.1302,20.2062
2017-04-10 20:00:00,33.464,54.1728,58.4777,18.463
2017-04-10 21:00:00,38.0404,58.4195,41.8997,23.2334
2017-04-10 22:00:00,35.3257,60.1575,34.4902,22.5521
2017-04-10 23:00:00,54.1728,47.279,20.2062,26.1858
2017-04-11 00:00:00,58.4195,50.1302,18.463,21.3233
2017-04-11 01:00:00,60.1575,58.4777,23.2334,18.424
2017-04-11 02:00:00,47.279,41.8997,22.5521,19.1343
2017-04-11 03:00:00,50.1302,34.4902,26.1858,15.8337
2017-04-11 04:00:00,58.4777,20.2062,21.3233,20.414
2017-04-11 05:00:00,41.8997,18.463,18.424,21.4587
2017-04-11 06:00:00,34.4902,23.2334,19.1343,18.8574
2017-04-11 07:00:00,20.2062,22.5521,15.8337,21.3931
2017-04-11 08:00:00,18.463,26.1858,20.414,28.0673
2017-04-11 09:00:00,23.2334,21.3233,21.4587,36.9516
2017-04-11 10:00:00,22.5521,18.424,18.8574,31.1621
2017-04-11 11:00:00,26.1858,19.1343,21.3931,33.9271
2017-04-11 12:00:00,21.3233,15.8337,28.0673,39.5241
2017-04-11 13:00:00,18.424,20.414,36.9516,65.4705
2017-04-11 14:00:00,19.1343,21.4587,31.1621,63.5674
2017-04-11 15:00:00,15.8337,18.8574,33.9271,61.5615
2017-04-11 16:00:00,20.414,21.3931,39.5241,60.4557
2017-04-11 17:00:00,21.4587,28.0673,65.4705,58.6899
2017-04-11 18:00:00,18.8574,36.9516,63.5674,59.2776
2017-04-11 19:00:00,21.3931,31.1621,61.5615,56.6252
2017-04-11 20:00:00,28.0673,33.9271,60.4557,44.4452
2017-04-11 21:00:00,36.9516,39.5241,58.6899,31.8994
2017-04-11 22:00:00,31.1621,65.4705,59.2776,31.4801
2017-04-11 23:00:00,33.9271,63.5674,56.6252,31.8191
2017-04-12 00:00:00,39.5241,61.5615,44.4452,32.3496
2017-04-12 01:00:00,65.4705,60.4557,31.8994,24.974
2017-04-12 02:00:00,63.5674,58.6899,31.4801,23.0614
2017-04-12 03:00:00,61.5615,59.2776,31.8191,21.3681
2017-04-12 04:00:00,60.4557,56.6252,32.3496,22.1378
2017-04-12 05:00:00,58.6899,44.4452,24.974,23.1644
2017-04-12 06:00:00,59.2776,31.8994,23.0614,24.7199
2017-04-12 07:00:00,56.6252,31.4801,21.3681,37.2568
2017-04-12 08:00:00,44.4452,31.8191,22.1378,42.242
2017-04-12 09:00:00,31.8994,32.3496,23.1644,49.6939
2017-04-12 10:00:00,31.4801,24.974,24.7199,49.262
2017-04-12 11:00:00,31.8191,23.0614,37.2568,53.525
2017-04-12 12:00:00,32.3496,21.3681,42.242,20.3953
2017-04-12 13:00:00,24.974,22.1378,49.6939,20.9148
2017-04-12 14:00:00,23.0614,23.1644,49.262,22.4979
2017-04-12 15:00:00,21.3681,24.7199,53.525,19.2436
2017-04-12 16:00:00,22.1378,37.2568,20.3953,18.2945
2017-04-12 17:00:00,23.1644,42.242,20.9148,17.4208
2017-04-12 18:00:00,24.7199,49.6939,22.4979,25.8577
2017-04-12 19:00:00,37.2568,49.262,19.2436,38.6701
2017-04-12 20:00:00,42.242,53.525,18.2945,24.2037
2017-04-12 21:00:00,49.6939,20.3953,17.4208,28.8937
2017-04-12 22:00:00,49.262,20.9148,25.8577,28.6544
2017-04-12 23:00:00,53.525,22.4979,38.6701,34.3435
2017-04-13 00:00:00,20.3953,19.2436,24.2037,26.8373
2017-04-13 01:00:00,20.9148,18.2945,28.8937,26.5035
2017-04-13 02:00:00,22.4979,17.4208,28.6544,22.7581
2017-04-13 03:00:00,19.2436,25.8577,34.3435,22.0005
2017-04-13 04:00:00,18.2945,38.6701,26.8373,26.4699
2017-04-13 05:00:00,17.4208,24.2037,26.5035,16.3149
2017-04-13 06:00:00,25.8577,28.8937,22.7581,17.96
2017-04-13 07:00:00,38.6701,28.6544,22.0005,18.9683
2017-04-13 08:00:00,24.2037,34.3435,26.4699,21.5994
2017-04-13 09:00:00,28.8937,26.8373,16.3149,31.0222
2017-04-13 10:00:00,28.6544,26.5035,17.96,41.4201
2017-04-13 11:00:00,34.3435,22.7581,18.9683,37.2362
2017-04-13 12:00:00,26.8373,22.0005,21.5994,39.2946
2017-04-13 13:00:00,26.5035,26.4699,31.0222,36.6505
2017-04-13 14:00:00,22.7581,16.3149,41.4201,38.575
2017-04-13 15:00:00,22.0005,17.96,37.2362,48.1969
2017-04-13 16:00:00,26.4699,18.9683,39.2946,39.5081
2017-04-13 17:00:00,16.3149,21.5994,36.6505,35.0521
2017-04-13 18:00:00,17.96,31.0222,38.575,27.0758
2017-04-13 19:00:00,18.9683,41.4201,48.1969,26.3105
2017-04-13 20:00:00,21.5994,37.2362,39.5081,28.1734
2017-04-13 21:00:00,31.0222,39.2946,35.0521,29.2307
2017-04-13 22:00:00,41.4201,36.6505,27.0758,31.3369
2017-04-13 23:00:00,37.2362,38.575,26.3105,21.9128
2017-04-14 00:00:00,39.2946,48.1969,28.1734,19.0989
2017-04-14 01:00:00,36.6505,39.5081,29.2307,14.5423
2017-04-14 02:00:00,38.575,35.0521,31.3369,19.5609
2017-04-14 03:00:00,48.1969,27.0758,21.9128,16.2023
2017-04-14 04:00:00,39.5081,26.3105,19.0989,13.8607
2017-04-14 05:00:00,35.0521,28.1734,14.5423,13.0892
2017-04-14 06:00:00,27.0758,29.2307,19.5609,10.9999
2017-04-14 07:00:00,26.3105,31.3369,16.2023,12.6471
2017-04-14 08:00:00,28.1734,21.9128,13.8607,19.6859
2017-04-14 09:00:00,29.2307,19.0989,13.0892,32.1289
2017-04-14 10:00:00,31.3369,14.5423,10.9999,43.5531
2017-04-14 11:00:00,21.9128,19.5609,12.6471,61.544
2017-04-14 12:00:00,19.0989,16.2023,19.6859,68.2877
2017-04-14 13:00:00,14.5423,13.8607,32.1289,72.6536
2017-04-14 14:00:00,19.5609,13.0892,43.5531,80.81389999999998
2017-04-14 15:00:00,16.2023,10.9999,61.544,88.9742
2017-04-14 16:00:00,13.8607,12.6471,68.2877,69.3558
2017-04-14 17:00:00,13.0892,19.6859,72.6536,77.2168
2017-04-14 18:00:00,10.9999,32.1289,80.81389999999998,76.1133
2017-04-14 19:00:00,12.6471,43.5531,88.9742,69.071
2017-04-14 20:00:00,19.6859,61.544,69.3558,59.2969
2017-04-14 21:00:00,32.1289,68.2877,77.2168,51.6397
2017-04-14 22:00:00,43.5531,72.6536,76.1133,46.1774
2017-04-14 23:00:00,61.544,80.81389999999998,69.071,39.2281
2017-04-15 00:00:00,68.2877,88.9742,59.2969,39.1983
2017-04-15 01:00:00,72.6536,69.3558,51.6397,36.1008
2017-04-15 02:00:00,80.81389999999998,77.2168,46.1774,28.9952
2017-04-15 03:00:00,88.9742,76.1133,39.2281,24.2659
2017-04-15 04:00:00,69.3558,69.071,39.1983,26.5801
2017-04-15 05:00:00,77.2168,59.2969,36.1008,24.3196
2017-04-15 06:00:00,76.1133,51.6397,28.9952,30.08
2017-04-15 07:00:00,69.071,46.1774,24.2659,31.9784
2017-04-15 08:00:00,59.2969,39.2281,26.5801,36.9313
2017-04-15 09:00:00,51.6397,39.1983,24.3196,37.4056
2017-04-15 10:00:00,46.1774,36.1008,30.08,37.2765
2017-04-15 11:00:00,39.2281,28.9952,31.9784,35.2463
2017-04-15 12:00:00,39.1983,24.2659,36.9313,32.1599
2017-04-15 13:00:00,36.1008,26.5801,37.4056,33.0079
2017-04-15 14:00:00,28.9952,24.3196,37.2765,12.7457
2017-04-15 15:00:00,24.2659,30.08,35.2463,7.113460000000001
2017-04-15 16:00:00,26.5801,31.9784,32.1599,6.748410000000002
2017-04-15 17:00:00,24.3196,36.9313,33.0079,8.998669999999997
2017-04-15 18:00:00,30.08,37.4056,12.7457,10.3433
2017-04-15 19:00:00,31.9784,37.2765,7.113460000000001,15.1659
2017-04-15 20:00:00,36.9313,35.2463,6.748410000000002,13.6545
2017-04-15 21:00:00,37.4056,32.1599,8.998669999999997,14.7862
2017-04-15 22:00:00,37.2765,33.0079,10.3433,14.7591
2017-04-15 23:00:00,35.2463,12.7457,15.1659,15.0091
2017-04-16 00:00:00,32.1599,7.113460000000001,13.6545,14.6126
2017-04-16 01:00:00,33.0079,6.748410000000002,14.7862,8.58596
2017-04-16 02:00:00,12.7457,8.998669999999997,14.7591,15.2005
2017-04-16 03:00:00,7.113460000000001,10.3433,15.0091,6.13351
2017-04-16 04:00:00,6.748410000000002,15.1659,14.6126,7.627860000000001
2017-04-16 05:00:00,8.998669999999997,13.6545,8.58596,11.0968
2017-04-16 06:00:00,10.3433,14.7862,15.2005,11.3288
2017-04-16 07:00:00,15.1659,14.7591,6.13351,13.9676
2017-04-16 08:00:00,13.6545,15.0091,7.627860000000001,28.9654
2017-04-16 09:00:00,14.7862,14.6126,11.0968,45.4708
2017-04-16 10:00:00,14.7591,8.58596,11.3288,48.5132
2017-04-16 11:00:00,15.0091,15.2005,13.9676,51.928
2017-04-16 12:00:00,14.6126,6.13351,28.9654,56.0143
2017-04-16 13:00:00,8.58596,7.627860000000001,45.4708,20.7866
2017-04-16 14:00:00,15.2005,11.0968,48.5132,16.2692
2017-04-16 15:00:00,6.13351,11.3288,51.928,18.3093
2017-04-16 16:00:00,7.627860000000001,13.9676,56.0143,21.379
2017-04-16 17:00:00,11.0968,28.9654,20.7866,27.5418
2017-04-16 18:00:00,11.3288,45.4708,16.2692,30.7064
2017-04-16 19:00:00,13.9676,48.5132,18.3093,34.2855
2017-04-16 20:00:00,28.9654,51.928,21.379,40.3419
2017-04-16 21:00:00,45.4708,56.0143,27.5418,35.6796
2017-04-16 22:00:00,48.5132,20.7866,30.7064,33.2067
2017-04-16 23:00:00,51.928,16.2692,34.2855,33.7922
2017-04-17 00:00:00,56.0143,18.3093,40.3419,29.3737
2017-04-17 01:00:00,20.7866,21.379,35.6796,23.5097
2017-04-17 02:00:00,16.2692,27.5418,33.2067,25.2225
2017-04-17 03:00:00,18.3093,30.7064,33.7922,37.1113
2017-04-17 04:00:00,21.379,34.2855,29.3737,23.4639
2017-04-17 05:00:00,27.5418,40.3419,23.5097,21.4316
2017-04-17 06:00:00,30.7064,35.6796,25.2225,18.6653
2017-04-17 07:00:00,34.2855,33.2067,37.1113,18.4716
2017-04-17 08:00:00,40.3419,33.7922,23.4639,24.6537
2017-04-17 09:00:00,35.6796,29.3737,21.4316,17.5442
2017-04-17 10:00:00,33.2067,23.5097,18.6653,16.9241
2017-04-17 11:00:00,33.7922,25.2225,18.4716,12.986
2017-04-17 12:00:00,29.3737,37.1113,24.6537,9.36153
2017-04-17 13:00:00,23.5097,23.4639,17.5442,11.4138
2017-04-17 14:00:00,25.2225,21.4316,16.9241,13.0329
2017-04-17 15:00:00,37.1113,18.6653,12.986,13.5874
2017-04-17 16:00:00,23.4639,18.4716,9.36153,9.97346
2017-04-17 17:00:00,21.4316,24.6537,11.4138,15.3082
2017-04-17 18:00:00,18.6653,17.5442,13.0329,19.7678
2017-04-17 19:00:00,18.4716,16.9241,13.5874,20.7934
2017-04-17 20:00:00,24.6537,12.986,9.97346,24.5881
2017-04-17 21:00:00,17.5442,9.36153,15.3082,20.4041
2017-04-17 22:00:00,16.9241,11.4138,19.7678,20.8784
2017-04-17 23:00:00,12.986,13.0329,20.7934,20.5674
2017-04-18 00:00:00,9.36153,13.5874,24.5881,15.6402
2017-04-18 01:00:00,11.4138,9.97346,20.4041,17.3109
2017-04-18 02:00:00,13.0329,15.3082,20.8784,18.5991
2017-04-18 03:00:00,13.5874,19.7678,20.5674,16.6182
2017-04-18 04:00:00,9.97346,20.7934,15.6402,17.0321
2017-04-18 05:00:00,15.3082,24.5881,17.3109,19.3626
2017-04-18 06:00:00,19.7678,20.4041,18.5991,18.9268
2017-04-18 07:00:00,20.7934,20.8784,16.6182,25.9692
2017-04-18 08:00:00,24.5881,20.5674,17.0321,29.5653
2017-04-18 09:00:00,20.4041,15.6402,19.3626,24.4546
2017-04-18 10:00:00,20.8784,17.3109,18.9268,17.5318
2017-04-18 11:00:00,20.5674,18.5991,25.9692,10.7961
2017-04-18 12:00:00,15.6402,16.6182,29.5653,8.85369
2017-04-18 13:00:00,17.3109,17.0321,24.4546,10.6098
2017-04-18 14:00:00,18.5991,19.3626,17.5318,11.6231
2017-04-18 15:00:00,16.6182,18.9268,10.7961,11.2378
2017-04-18 16:00:00,17.0321,25.9692,8.85369,11.8146
2017-04-18 17:00:00,19.3626,29.5653,10.6098,12.7016
2017-04-18 18:00:00,18.9268,24.4546,11.6231,13.4734
2017-04-18 19:00:00,25.9692,17.5318,11.2378,16.304000000000002
2017-04-18 20:00:00,29.5653,10.7961,11.8146,16.4267
2017-04-18 21:00:00,24.4546,8.85369,12.7016,17.1278
2017-04-18 22:00:00,17.5318,10.6098,13.4734,13.6835
2017-04-18 23:00:00,10.7961,11.6231,16.304000000000002,14.5777
2017-04-19 00:00:00,8.85369,11.2378,16.4267,15.529000000000002
2017-04-19 01:00:00,10.6098,11.8146,17.1278,18.8478
2017-04-19 02:00:00,11.6231,12.7016,13.6835,31.2896
2017-04-19 03:00:00,11.2378,13.4734,14.5777,30.8928
2017-04-19 04:00:00,11.8146,16.304000000000002,15.529000000000002,25.9982
2017-04-19 05:00:00,12.7016,16.4267,18.8478,21.7142
2017-04-19 06:00:00,13.4734,17.1278,31.2896,22.6154
2017-04-19 07:00:00,16.304000000000002,13.6835,30.8928,22.5511
2017-04-19 08:00:00,16.4267,14.5777,25.9982,24.1702
2017-04-19 09:00:00,17.1278,15.529000000000002,21.7142,22.4844
2017-04-19 10:00:00,13.6835,18.8478,22.6154,20.0907
2017-04-19 11:00:00,14.5777,31.2896,22.5511,18.8426
2017-04-19 12:00:00,15.529000000000002,30.8928,24.1702,18.1646
2017-04-19 13:00:00,18.8478,25.9982,22.4844,16.7927
2017-04-19 14:00:00,31.2896,21.7142,20.0907,23.9025
2017-04-19 15:00:00,30.8928,22.6154,18.8426,17.5409
2017-04-19 16:00:00,25.9982,22.5511,18.1646,14.1454
2017-04-19 17:00:00,21.7142,24.1702,16.7927,24.4272
2017-04-19 18:00:00,22.6154,22.4844,23.9025,19.6724
2017-04-19 19:00:00,22.5511,20.0907,17.5409,23.1271
2017-04-19 20:00:00,24.1702,18.8426,14.1454,21.8254
2017-04-19 21:00:00,22.4844,18.1646,24.4272,20.3294
2017-04-19 22:00:00,20.0907,16.7927,19.6724,18.2897
2017-04-19 23:00:00,18.8426,23.9025,23.1271,18.4959
2017-04-20 00:00:00,18.1646,17.5409,21.8254,17.929000000000006
2017-04-20 01:00:00,16.7927,14.1454,20.3294,20.872
2017-04-20 02:00:00,23.9025,24.4272,18.2897,21.1052
2017-04-20 03:00:00,17.5409,19.6724,18.4959,24.5638
2017-04-20 04:00:00,14.1454,23.1271,17.929000000000006,23.8969
2017-04-20 05:00:00,24.4272,21.8254,20.872,23.6184
2017-04-20 06:00:00,19.6724,20.3294,21.1052,25.1922
2017-04-20 07:00:00,23.1271,18.2897,24.5638,30.1976
2017-04-20 08:00:00,21.8254,18.4959,23.8969,35.1752
2017-04-20 09:00:00,20.3294,17.929000000000006,23.6184,47.3517
2017-04-20 10:00:00,18.2897,20.872,25.1922,55.6504
2017-04-20 11:00:00,18.4959,21.1052,30.1976,51.6218
2017-04-20 12:00:00,17.929000000000006,24.5638,35.1752,52.2331
2017-04-20 13:00:00,20.872,23.8969,47.3517,54.0631
2017-04-20 14:00:00,21.1052,23.6184,55.6504,65.1667
2017-04-20 15:00:00,24.5638,25.1922,51.6218,60.7297
2017-04-20 16:00:00,23.8969,30.1976,52.2331,58.9772
2017-04-20 17:00:00,23.6184,35.1752,54.0631,70.617
2017-04-20 18:00:00,25.1922,47.3517,65.1667,89.2455
2017-04-20 19:00:00,30.1976,55.6504,60.7297,105.54
2017-04-20 20:00:00,35.1752,51.6218,58.9772,94.061
2017-04-20 21:00:00,47.3517,52.2331,70.617,90.1663
2017-04-20 22:00:00,55.6504,54.0631,89.2455,74.3517
2017-04-20 23:00:00,51.6218,65.1667,105.54,49.5872
2017-04-21 00:00:00,52.2331,60.7297,94.061,44.1572
2017-04-21 01:00:00,54.0631,58.9772,90.1663,40.9826
2017-04-21 02:00:00,65.1667,70.617,74.3517,41.0617
2017-04-21 03:00:00,60.7297,89.2455,49.5872,39.5312
2017-04-21 04:00:00,58.9772,105.54,44.1572,37.3695
2017-04-21 05:00:00,70.617,94.061,40.9826,37.5033
2017-04-21 06:00:00,89.2455,90.1663,41.0617,39.806
2017-04-21 07:00:00,105.54,74.3517,39.5312,38.5035
2017-04-21 08:00:00,94.061,49.5872,37.3695,45.0355
2017-04-21 09:00:00,90.1663,44.1572,37.5033,50.1894
2017-04-21 10:00:00,74.3517,40.9826,39.806,54.429
2017-04-21 11:00:00,49.5872,41.0617,38.5035,51.0574
2017-04-21 12:00:00,44.1572,39.5312,45.0355,66.0303
2017-04-21 13:00:00,40.9826,37.3695,50.1894,50.2509
2017-04-21 14:00:00,41.0617,37.5033,54.429,83.1925
2017-04-21 15:00:00,39.5312,39.806,51.0574,49.37300000000001
2017-04-21 16:00:00,37.3695,38.5035,66.0303,43.482
2017-04-21 17:00:00,37.5033,45.0355,50.2509,49.1664
2017-04-21 18:00:00,39.806,50.1894,83.1925,45.2068
2017-04-21 19:00:00,38.5035,54.429,49.37300000000001,48.8759
2017-04-21 20:00:00,45.0355,51.0574,43.482,48.8416
2017-04-21 21:00:00,50.1894,66.0303,49.1664,36.6577
2017-04-21 22:00:00,54.429,50.2509,45.2068,14.1856
2017-04-21 23:00:00,51.0574,83.1925,48.8759,17.264
2017-04-22 00:00:00,66.0303,49.37300000000001,48.8416,24.8616
2017-04-22 01:00:00,50.2509,43.482,36.6577,29.3242
2017-04-22 02:00:00,83.1925,49.1664,14.1856,26.2713
2017-04-22 03:00:00,49.37300000000001,45.2068,17.264,13.3547
2017-04-22 04:00:00,43.482,48.8759,24.8616,12.2411
2017-04-22 05:00:00,49.1664,48.8416,29.3242,13.9924
2017-04-22 06:00:00,45.2068,36.6577,26.2713,13.0729
2017-04-22 07:00:00,48.8759,14.1856,13.3547,14.9353
2017-04-22 08:00:00,48.8416,17.264,12.2411,17.6761
2017-04-22 09:00:00,36.6577,24.8616,13.9924,16.2678
2017-04-22 10:00:00,14.1856,29.3242,13.0729,32.3515
2017-04-22 11:00:00,17.264,26.2713,14.9353,34.7268
2017-04-22 12:00:00,24.8616,13.3547,17.6761,42.8031
2017-04-22 13:00:00,29.3242,12.2411,16.2678,41.746
2017-04-22 14:00:00,26.2713,13.9924,32.3515,44.7596
2017-04-22 15:00:00,13.3547,13.0729,34.7268,49.7197
2017-04-22 16:00:00,12.2411,14.9353,42.8031,37.4814
2017-04-22 17:00:00,13.9924,17.6761,41.746,27.9798
2017-04-22 18:00:00,13.0729,16.2678,44.7596,28.7719
2017-04-22 19:00:00,14.9353,32.3515,49.7197,29.1597
2017-04-22 20:00:00,17.6761,34.7268,37.4814,25.1641
2017-04-22 21:00:00,16.2678,42.8031,27.9798,12.205
2017-04-22 22:00:00,32.3515,41.746,28.7719,13.2058
2017-04-22 23:00:00,34.7268,44.7596,29.1597,12.7403
2017-04-23 00:00:00,42.8031,49.7197,25.1641,10.9547
2017-04-23 01:00:00,41.746,37.4814,12.205,11.4567
2017-04-23 02:00:00,44.7596,27.9798,13.2058,12.913
2017-04-23 03:00:00,49.7197,28.7719,12.7403,12.9295
2017-04-23 04:00:00,37.4814,29.1597,10.9547,14.2541
2017-04-23 05:00:00,27.9798,25.1641,11.4567,19.8903
2017-04-23 06:00:00,28.7719,12.205,12.913,20.1734
2017-04-23 07:00:00,29.1597,13.2058,12.9295,11.9222
